,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Name,Survived,Boarded,Class,MWC,Age,Adut_or_Chld,Sex,Paid,Ticket_No,Boat_or_Body,Job,Class_Dept,Class_Full,FirstName,LastName,Title,url
441,441,441,441,"COR, Mr Ivan",Dead,Southampton,3,Man,27,Adult,Male,7.89583333,349229,,General Labourer,3rd Class Passenger,3,Ivan,Cor,Mr,https://www.encyclopedia-titanica.org//titanic-victim/ivan-cor.html
442,442,442,442,"COR, Mr Liudevit",Dead,Southampton,3,Man,19,Adult,Male,7.89583333,349231,,General Labourer,3rd Class Passenger,3,Liudevit,Cor,Mr,https://www.encyclopedia-titanica.org//titanic-victim/liudevit-cor.html
443,443,443,443,"CORBEN, Mr Ernest Theodore",Dead,Southampton,Crew,Man,27,Adult,Male,,,,Assistant Printer Steward,Victualling Crew,V,Ernest Theodore,Corben,Mr,https://www.encyclopedia-titanica.org//titanic-victim/ernest-theodore-corben.html
444,444,444,444,"CORBETT, Mrs Irene",Dead,Southampton,2,Woman,30,Adult,Female,13,237249,,Musician,2nd Class Passenger,2,Irene,Corbett,Mrs,https://www.encyclopedia-titanica.org//titanic-victim/irene-corbett.html
445,445,445,445,"CORCORAN, Mr Denny",Dead,Southampton,Crew,Man,33,Adult,Male,,,,Fireman,Engineering Crew,E,Denny,Corcoran,Mr,https://www.encyclopedia-titanica.org//titanic-victim/denny-corcoran.html
446,446,446,446,"COREY, Mrs Mary Emma",Dead,Southampton,2,Woman,30,Adult,Female,1.05,,,,,2,Mary Emma,Corey,Mrs,https://www.encyclopedia-titanica.org//titanic-victim/mary-phyllis-elizabeth-corey.html
447,447,447,447,"CORN, Mr Harry",Dead,Southampton,3,Man,30,Adult,Male,8.05,392090,,Upholsterer,3rd Class Passenger,3,Harry,Corn,Mr,https://www.encyclopedia-titanica.org//titanic-victim/harry-corn.html
448,448,448,448,"CORNAIRE, Mr Marcel Raymond Andr",Dead,Southampton,Crew,Man,19,Adult,Male,,,,Assistant Roast Cook,Restaurant Staff,R,Marcel Raymond Andr,Cornaire,Mr,https://www.encyclopedia-titanica.org//titanic-victim/marcel-raymond-andre-cornaire.html
449,449,449,449,"CORNELL, Mrs Malvina Helen",Alive,Southampton,1,Woman,55,Adult,Female,25.7416667,11770,2,,1st Class Passenger,1,Malvina Helen,Cornell,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/malvina-helen-cornell.html
450,450,450,450,"CORR, Miss Helen",Alive,Queenstown,3,Woman,16,Adult,Female,7.75,367231,16,,3rd Class Passenger,3,Helen,Corr,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/helen-corr.html
451,451,451,451,"COTTERILL, Mr Henry Harry",Dead,Southampton,2,Man,20,Adult,Male,11.5,,,Carpenter / Joiner,,2,Henry Harry,Cotterill,Mr,https://www.encyclopedia-titanica.org//titanic-victim/henry-harry-brewer.html
452,452,452,452,"COTTON, Mr Alfred",Dead,Southampton,Crew,Man,35,Adult,Male,,,,Trimmer,,E,Alfred,Cotton,Mr,https://www.encyclopedia-titanica.org/titanic-search.php?q=Alfred+Cotton
453,453,453,453,"COUCH, Mr Frank",Dead,Southampton,Crew,Man,28,Adult,Male,,,[253],Able Seaman,Deck Crew,D,Frank,Couch,Mr,https://www.encyclopedia-titanica.org//titanic-victim/frank-couch.html
454,454,454,454,"COUCH, Mr Joseph Henry",Dead,Southampton,Crew,Man,49,Adult,Male,,,,Greaser,Engineering Crew,E,Joseph Henry,Couch,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/joseph-henry-bailey.html
455,455,455,455,"COUPER, Mr Robert Frederick William",Alive,Southampton,Crew,Man,29,Adult,Male,,,3,Fireman,Engineering Crew,E,Robert Frederick William,Couper,Mr,https://www.encyclopedia-titanica.org//titanic-victim/frederick-william-barrett.html
456,456,456,456,"COUTIN, Mr Auguste Louis",Dead,Southampton,Crew,Man,28,Adult,Male,,,,Entre Cook,Restaurant Staff,R,Auguste Louis,Coutin,Mr,https://www.encyclopedia-titanica.org//titanic-victim/auguste-louis-coutin.html
457,457,457,457,"COUTTS, Master Neville Leslie",Alive,Southampton,3,Child,3,Child,Male,15.9,37671,2,,3rd Class Passenger,3,Neville Leslie,Coutts,Master,https://www.encyclopedia-titanica.org//titanic-survivor/leslie-coutts.html
458,458,458,458,"COUTTS, Master William Loch Willie",Alive,Southampton,3,Child,9,Child,Male,15.9,,2,,,3,William Loch Willie,Coutts,Master,https://www.encyclopedia-titanica.org//titanic-survivor/william-coutts.html
459,459,459,459,"COUTTS, Mrs Winnie Minnie",Alive,Southampton,3,Woman,36,Adult,Female,15.9,,2,,,3,Winnie Minnie,Coutts,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/minnie-coutts.html
460,460,460,460,"COX, Mr William Denton",Dead,Southampton,Crew,Man,29,Adult,Male,,,[300],Third class steward,Victualling Crew,V,William Denton,Cox,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-denton-cox.html
461,461,461,461,"COXON, Mr Daniel",Dead,Southampton,3,Man,59,Adult,Male,7.25,364500,,Dealer,3rd Class Passenger,3,Daniel,Coxon,Mr,https://www.encyclopedia-titanica.org//titanic-victim/daniel-coxon.html
462,462,462,462,"COY, Mr Francis Ernest George",Dead,Belfast,Crew,Man,26,Adult,Male,,,,Junior Assistant 3rd. Engineer,Engineering Crew,E,Francis Ernest George,Coy,Mr,https://www.encyclopedia-titanica.org//titanic-victim/george-francis-bailey.html
463,463,463,463,"CRABB, Mr Henry James",Dead,Southampton,Crew,Man,23,Adult,Male,,,,Trimmer,Engineering Crew,E,Henry James,Crabb,Mr,https://www.encyclopedia-titanica.org//titanic-victim/henry-james-beauchamp.html
464,464,464,464,"CRAFTER, Mr Frederick Horace",Alive,Southampton,Crew,Man,20,Adult,Male,,,15,Saloon Steward (1st class),Victualling Crew,V,Frederick Horace,Crafter,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/frederick-crafter.html
465,465,465,465,"CRAFTON, Mr John Bertram",Dead,Southampton,1,Man,59,Adult,Male,26.55,113791,,Businessman,1st Class Passenger,1,John Bertram,Crafton,Mr,https://www.encyclopedia-titanica.org//titanic-victim/john-bertram-brady.html
466,466,466,466,"CRAWFORD, Mr Alfred George",Alive,Belfast,Crew,Man,43,Adult,Male,,,8,Bed Room Steward,Victualling Crew,V,Alfred George,Crawford,Mr,https://www.encyclopedia-titanica.org//titanic-victim/george-alfred-bennett.html
467,467,467,467,"CREASE, Mr Ernest James",Dead,Southampton,3,Man,19,Adult,Male,8.15833333,3464,,Tinsmith,3rd Class Passenger,3,Ernest James,Crease,Mr,https://www.encyclopedia-titanica.org//titanic-victim/ernest-james-crease.html
468,468,468,468,"CREESE, Mr Henry Philip",Dead,Belfast,Crew,Man,44,Adult,Male,,,,Deck Engineer,Engineering Crew,E,Henry Philip,Creese,Mr,https://www.encyclopedia-titanica.org//titanic-victim/henry-philip-creese.html
469,469,469,469,"CRIBB, Miss Laura Mae",Alive,Southampton,3,Woman,16,Adult,Female,16.1,371362,12,Shop Assistant,3rd Class Passenger,3,Laura Mae,Cribb,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/laura-may-cribb.html
470,470,470,470,"CRIBB, Mr John Hatfield",Dead,Southampton,3,Man,44,Adult,Male,16.1,371362,,Butler,3rd Class Passenger,3,John Hatfield,Cribb,Mr,https://www.encyclopedia-titanica.org//titanic-victim/john-hatfield-cribb.html
471,471,471,471,"CRIMMINS, Mr James",Alive,Southampton,Crew,Man,21,Adult,Male,,,13,Fireman,Engineering Crew,E,James,Crimmins,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/james-crimmins.html
472,472,472,472,"CRISP, Mr Albert Hector",Dead,Belfast,Crew,Man,39,Adult,Male,,,,Saloon Steward,Victualling Crew,V,Albert Hector,Crisp,Mr,https://www.encyclopedia-titanica.org//titanic-victim/albert-hector-crisp.html
473,473,473,473,"CRISPIN, Mr William",Dead,Southampton,Crew,Man,32,Adult,Male,,,,Glory Hole Steward,Victualling Crew,V,William,Crispin,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-crispin.html
474,474,474,474,"CROSBIE, Mr John Borthwick",Dead,Southampton,Crew,Man,44,Adult,Male,,,,Turkish Bath Attendant,Victualling Crew,V,John Borthwick,Crosbie,Mr,https://www.encyclopedia-titanica.org//titanic-victim/john-borthwick-crosbie.html
475,475,475,475,"CROSBY, Captain Edward Gifford",Dead,Southampton,1,Man,70,Adult,Male,71,5735,[269],,1st Class Passenger,1,Edward Gifford,Crosby,Captain,https://www.encyclopedia-titanica.org//titanic-victim/edward-gifford-crosby.html
476,476,476,476,"CROSBY, Miss Harriette Rebecca",Alive,Southampton,1,Woman,39,Adult,Female,26.55,112901,7,,1st Class Passenger,1,Harriette Rebecca,Crosby,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/harriette-rebecca-crosby.html
477,477,477,477,"CROSBY, Mrs Catherine Elizabeth",Alive,Southampton,1,Woman,64,Adult,Female,71,5735,7,,1st Class Passenger,1,Catherine Elizabeth,Crosby,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/elizabeth-catherine-brown.html
478,478,478,478,"CROSS, Mr William Alfred",Dead,Southampton,Crew,Man,43,Adult,Male,,,,Fireman,Engineering Crew,E,William Alfred,Cross,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-alfred-brocklebank.html
479,479,479,479,"CROVELLA, Sig. Luigi",Dead,Southampton,Crew,Man,17,Adult,Male,,,,Assistant Waiter,Restaurant Staff,R,Luigi,Crovella,Sig.,https://www.encyclopedia-titanica.org//titanic-victim/luigi-louis-crovella.html
480,480,480,480,"CROWE, Mr George Frederick",Alive,Southampton,Crew,Man,30,Adult,Male,,,14,Saloon Steward,Victualling Crew,V,George Frederick,Crowe,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/george-frederick-crow.html
481,481,481,481,"CRUMPLIN, Mr Charles George Chandler",Dead,Belfast,Crew,Man,35,Adult,Male,,,,Bed Room Steward,Victualling Crew,V,Charles George Chandler,Crumplin,Mr,https://www.encyclopedia-titanica.org//titanic-victim/charles-crumplin.html
482,482,482,482,"CULLEN, Mr Charles James",Alive,Belfast,Crew,Man,49,Adult,Male,,,11,1st Class Bedroom Steward,Victualling Crew,V,Charles James,Cullen,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/charles-cullen.html
483,483,483,483,"CULUMOVIC, Mr Jeso",Dead,Southampton,3,Man,17,Adult,Male,8.6625,315090,,,3rd Class Passenger,3,Jeso,Culumovic,Mr,https://www.encyclopedia-titanica.org//titanic-victim/jeso-culumovic.html
484,484,484,484,"CUMINGS, Mr John Bradley",Dead,Cherbourg,1,Man,39,Adult,Male,71.2833333,17599,,,1st Class Passenger,1,John Bradley,Cumings,Mr,https://www.encyclopedia-titanica.org//titanic-victim/john-bradley-cumings.html
485,485,485,485,"CUMINGS, Mrs Florence Briggs",Alive,Cherbourg,1,Woman,35,Adult,Female,71.2833333,17599,4,,1st Class Passenger,1,Florence Briggs,Cumings,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/florence-briggs-cumings.html
486,486,486,486,"CUNNINGHAM, Mr Alfred Fleming",Dead,Belfast,2,Man,21,Adult,Male,0,239853,,Fitter,2nd Class PassengerH&W Guarantee Group,2,Alfred Fleming,Cunningham,Mr,https://www.encyclopedia-titanica.org//titanic-victim/alfred-fleming-cunningham.html
487,487,487,487,"CUNNINGHAM, Mr Andrew Orr",Alive,Belfast,Crew,Man,38,Adult,Male,,,4,1st Class Bedroom Steward,Victualling Crew,V,Andrew Orr,Cunningham,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/andrew-cunningham.html
488,488,488,488,"CUNNINGHAM, Mr B.",Dead,Southampton,Crew,Man,30,Adult,Male,,,,Fireman,Engineering Crew,E,B.,Cunningham,Mr,https://www.encyclopedia-titanica.org/titanic-search.php?q=B.+Cunningham
489,489,489,489,"CURTIS, Mr Arthur",Dead,Southampton,Crew,Man,25,Adult,Male,,,,Fireman,Engineering Crew,E,Arthur,Curtis,Mr,https://www.encyclopedia-titanica.org//titanic-victim/arthur-curtis.html
490,490,490,490,"DAHER, Mr Tannous",Dead,Cherbourg,3,Man,28,Adult,Male,7.22916667,2686,,,3rd Class Passenger,3,Tannous,Daher,Mr,https://www.encyclopedia-titanica.org//titanic-victim/tannous-daher.html
491,491,491,491,"DAHL, Mr Charles Edward",Alive,Southampton,3,Man,45,Adult,Male,8.05,7598,15,Carpenter / Joiner,3rd Class Passenger,3,Charles Edward,Dahl,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/charles-edward-andrews.html
492,492,492,492,"DAHLBERG, Miss Gerda Ulrika",Dead,Southampton,3,Woman,22,Adult,Female,10.5166667,7552,,,3rd Class Passenger,3,Gerda Ulrika,Dahlberg,Miss,https://www.encyclopedia-titanica.org//titanic-victim/gerda-ulrika-dahlberg.html
493,493,493,493,"DAKIC, Mr Branko",Dead,Southampton,3,Man,19,Adult,Male,10.1708333,349228,,General Labourer,3rd Class Passenger,3,Branko,Dakic,Mr,https://www.encyclopedia-titanica.org//titanic-victim/branko-dakic.html
494,494,494,494,"DALY, Miss Margaret Marcella",Alive,Queenstown,3,Woman,33,Adult,Female,6.95,,15,Housekeeper,,3,Margaret Marcella,Daly,Miss,https://www.encyclopedia-titanica.org/titanic-search.php?q=Margaret+Marcella+Daly
495,495,495,495,"DALY, Mr Eugene Patrick",Alive,Queenstown,3,Man,29,Adult,Male,7.75,382651,B,Farm Labourer,3rd Class Passenger,3,Eugene Patrick,Daly,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/eugene-patrick-daly.html
496,496,496,496,"DALY, Mr Peter Dennis",Alive,Southampton,1,Man,51,Adult,Male,26.55,113055,5,Businessman,1st Class Passenger,1,Peter Dennis,Daly,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/peter-dennis-daly.html
497,497,497,497,"DANBOM, Master Gilbert Sigvard Emanuel",Dead,Southampton,3,Child,0,Child,Male,14.4,347080,,,3rd Class Passenger,3,Gilbert Sigvard Emanuel,Danbom,Master,https://www.encyclopedia-titanica.org//titanic-victim/ernst-gilbert-danbom.html
498,498,498,498,"DANBOM, Mr Ernst Gilbert",Dead,Southampton,3,Man,34,Adult,Male,14.4,347080,[197],General Labourer,3rd Class Passenger,3,Ernst Gilbert,Danbom,Mr,https://www.encyclopedia-titanica.org//titanic-victim/ernst-gilbert-danbom.html
499,499,499,499,"DANBOM, Mrs Anna Sigrid Maria",Dead,Southampton,3,Woman,28,Adult,Female,14.4,347080,,,3rd Class Passenger,3,Anna Sigrid Maria,Danbom,Mrs,https://www.encyclopedia-titanica.org//titanic-victim/ellis-anna-maria-andersson.html
500,500,500,500,"DANIEL, Mr Robert Williams",Alive,Southampton,1,Man,27,Adult,Male,30.5,113804,3,,1st Class Passenger,1,Robert Williams,Daniel,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/robert-williams-daniel.html
501,501,501,501,"DANIELS, Miss Sarah",Alive,Southampton,1,Woman,33,Adult,Female,151.8,113781,8,Personal Maid,1st Class PassengerServant,1,Sarah,Daniels,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/sarah-daniels.html
502,502,502,502,"DANIELS, Mr Sidney Edward",Alive,Southampton,Crew,Man,18,Adult,Male,,,,Third class steward,Victualling Crew,V,Sidney Edward,Daniels,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/sidney-edward-daniels.html
503,503,503,503,"DANOFF, Mr Yoto",Dead,Southampton,3,Man,27,Adult,Male,7.89583333,349219,,General Labourer,3rd Class Passenger,3,Yoto,Danoff,Mr,https://www.encyclopedia-titanica.org//titanic-victim/yoto-danoff.html
504,504,504,504,"DASHWOOD, Mr William George",Dead,Southampton,Crew,Man,18,Adult,Male,,,[83],Saloon Steward (2nd class),Victualling Crew,V,William George,Dashwood,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/george-william-beauchamp.html
505,505,505,505,"DAVIDSON, Mr Thornton",Dead,Cherbourg,1,Man,31,Adult,Male,52,12750,,,1st Class Passenger,1,Thornton,Davidson,Mr,https://www.encyclopedia-titanica.org//titanic-victim/thornton-davidson.html
506,506,506,506,"DAVIDSON, Mrs Orian",Alive,Cherbourg,1,Woman,27,Adult,Female,52,12750,3,,1st Class Passenger,1,Orian,Davidson,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/orian-davidson.html
507,507,507,507,"DAVIES, Master John Morgan jr",Alive,Southampton,2,Child,8,Child,Male,36.75,33112,14,,2nd Class Passenger,2,John Morgan jr,Davies,Master,https://www.encyclopedia-titanica.org//titanic-survivor/john-morgan-davies.html
508,508,508,508,"DAVIES, Mr Alfred J.",Dead,Southampton,3,Man,24,Adult,Male,24.15,48871,,Caster,3rd Class Passenger,3,Alfred J.,Davies,Mr,https://www.encyclopedia-titanica.org//titanic-victim/alfred-davies.html
509,509,509,509,"DAVIES, Mr Charles Henry",Dead,Southampton,2,Man,19,Adult,Male,73.5,14879,,,2nd Class Passenger,2,Charles Henry,Davies,Mr,https://www.encyclopedia-titanica.org//titanic-victim/charles-henry-chapman.html
510,510,510,510,"DAVIES, Mr Evan",Dead,Southampton,3,Man,22,Adult,Male,8.05,23568,,Miner,3rd Class Passenger,3,Evan,Davies,Mr,https://www.encyclopedia-titanica.org//titanic-victim/evan-davies.html
511,511,511,511,"DAVIES, Mr Gordon Raleigh",Dead,Belfast,Crew,Man,32,Adult,Male,,,,1st Class Bedroom Steward,Victualling Crew,V,Gordon Raleigh,Davies,Mr,https://www.encyclopedia-titanica.org//titanic-victim/gordon-raleigh-davies.html
512,512,512,512,"DAVIES, Mr John Samuel",Dead,Southampton,3,Man,21,Adult,Male,24.15,48871,,Ironworker,3rd Class Passenger,3,John Samuel,Davies,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/john-samuel-collins.html
513,513,513,513,"DAVIES, Mr Joseph",Dead,Southampton,3,Man,17,Adult,Male,8.05,48873,,Ironworker,3rd Class Passenger,3,Joseph,Davies,Mr,https://www.encyclopedia-titanica.org//titanic-victim/joseph-davies.html
514,514,514,514,"DAVIES, Mr Robert J.",Dead,Belfast,Crew,Man,26,Adult,Male,,,[191],Saloon Steward,Victualling Crew,V,Robert J.,Davies,Mr,https://www.encyclopedia-titanica.org//titanic-victim/robert-davies.html
515,515,515,515,"DAVIES, Mr Thomas",Dead,Southampton,Crew,Man,33,Adult,Male,,,,Leading Fireman,Engineering Crew,E,Thomas,Davies,Mr,https://www.encyclopedia-titanica.org//titanic-victim/thomas-davies.html
516,516,516,516,"DAVIES, Mrs Agnes",Alive,Southampton,2,Woman,48,Adult,Female,36.75,,14,,,2,Agnes,Davies,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/elizabeth-agnes-mary-davies.html
517,517,517,517,"DAVIS, Miss Mary",Alive,Southampton,2,Woman,28,Adult,Female,13,237668,13,,2nd Class Passenger,2,Mary,Davis,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/mary-davis.html
518,518,518,518,"DAVIS, Mr John",Dead,Belfast,Crew,Man,29,Adult,Male,,,[200],Extra 2nd Baker,Victualling Crew,V,John,Davis,Mr,https://www.encyclopedia-titanica.org//titanic-victim/john-davis.html
519,519,519,519,"DAVIS, Mr Stephen James",Dead,Southampton,Crew,Man,39,Adult,Male,,,,Able Seaman,Deck Crew,D,Stephen James,Davis,Mr,https://www.encyclopedia-titanica.org//titanic-victim/stephen-james-davis.html
520,520,520,520,"DAVISON, Mr Thomas Henry",Dead,Southampton,3,Man,32,Adult,Male,16.1,386525,,Blacksmith,3rd Class Passenger,3,Thomas Henry,Davison,Mr,https://www.encyclopedia-titanica.org//titanic-victim/thomas-henry-conlin.html
521,521,521,521,"DAVISON, Mrs Mary E.",Alive,Southampton,3,Woman,34,Adult,Female,16.1,386525,16,,3rd Class Passenger,3,Mary E.,Davison,Mrs,https://www.encyclopedia-titanica.org//titanic-victim/mary-bourke.html
522,522,522,522,"DAWSON, Mr Joseph",Dead,Southampton,Crew,Man,23,Adult,Male,,,[227],Trimmer,Engineering Crew,E,Joseph,Dawson,Mr,https://www.encyclopedia-titanica.org//titanic-victim/joseph-dawson.html
523,523,523,523,"DE MARSICO, Sig. Govanni",Dead,Southampton,Crew,Man,20,Adult,Male,,,,Assistant Waiter,Restaurant Staff,R,Govanni,De marsico,Sig.,https://www.encyclopedia-titanica.org/titanic-search.php?q=Govanni+De marsico
524,524,524,524,"DE MESSEMAEKER, Mr Guillaume Joseph",Alive,Southampton,3,Man,36,Adult,Male,17.4,345572,15,,3rd Class Passenger,3,Guillaume Joseph,De messemaeker,Mr,https://www.encyclopedia-titanica.org/titanic-search.php?q=Guillaume+Joseph+De messemaeker
525,525,525,525,"DE MESSEMAEKER, Mrs Anna",Alive,Southampton,3,Woman,36,Adult,Female,17.4,345572,13,,3rd Class Passenger,3,Anna,De messemaeker,Mrs,https://www.encyclopedia-titanica.org/titanic-search.php?q=Anna+De messemaeker
526,526,526,526,"DE MULDER, Mr Theodoor",Alive,Southampton,3,Man,30,Adult,Male,9.5,345774,11,,3rd Class Passenger,3,Theodoor,De mulder,Mr,https://www.encyclopedia-titanica.org/titanic-search.php?q=Theodoor+De mulder
527,527,527,527,"DE PELSMAEKER, Mr Alfons",Dead,Southampton,3,Man,16,Adult,Male,9.5,345778,,Farm Labourer,3rd Class Passenger,3,Alfons,De pelsmaeker,Mr,https://www.encyclopedia-titanica.org/titanic-search.php?q=Alfons+De pelsmaeker
528,528,528,528,"DEACON, Mr Percy William",Dead,Southampton,2,Man,18,Adult,Male,73.5,14879,,Baker,2nd Class Passenger,2,Percy William,Deacon,Mr,https://www.encyclopedia-titanica.org//titanic-victim/percy-deacon.html
529,529,529,529,"DEAN, Master Bertram Vere",Alive,Southampton,3,Child,1,Child,Male,20.575,2315,10,,3rd Class Passenger,3,Bertram Vere,Dean,Master,https://www.encyclopedia-titanica.org//titanic-victim/bertram-frank-dean.html
